"Countries of the UK, unitary authorities, local authorities, metropolitan and London boroughs and counties",,All,,Laos,,Latvia,,Lebanon,,Libya,,Lithuania,,Luxembourg,,Macedonia,,Malawi,,Malaysia,,Malta,,Mauritius,,Mexico,,Moldova,,Morocco,,Netherlands,,New Zealand,,Nigeria,,Norway,,Pakistan,,Philippines,,Poland,,Portugal,,Republic of Ireland,,Romania,,Russia,,San Marino,,Seychelles,,Sierra Leone,,Singapore,,Slovakia,,Slovenia,,Somalia,,South Africa,,South Korea,,Spain,,Sri Lanka,,Sudan (Ex),,Sweden,,Switzerland,,Taiwan,,Tanzania,,Thailand,,Trinidad and Tobago,,Tunisia,,Turkey,,Uganda,,Ukraine,,United States of America,,Uruguay,,Vatican City,,Venezuela,,Vietnam,,Zambia,,Zimbabwe,
Area Code4,Area Name,estimate,"CI5, 6 +/-",estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000243,    Stevenage,79,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c
E07000102,    Three Rivers,83,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000103,    Watford,80,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,2,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c
E07000241,    Welwyn Hatfield21,99,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E10000020,  Norfolk,803,z,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,c,c,2,2,.,.,.,.,.,.,.,.,1,2,2,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.
E07000143,    Breckland,122,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,1,2,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E07000144,    Broadland,119,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000145,    Great Yarmouth,92,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000146,    King's Lynn and West Norfolk,137,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000147,    North Norfolk,97,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000148,    Norwich,122,z,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,1,2,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000149,    South Norfolk,113,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E10000029,  Suffolk,677,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,2,2,1,2,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,12,6,.,.,.,.,.,.,.,.,.,.,3,3
E07000200,    Babergh,85,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
E07000201,    Forest Heath,56,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,6,.,.,.,.,.,.,.,.,.,.,.,.
E07000202,    Ipswich,120,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,2,2
E07000203,    Mid Suffolk,88,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000204,    St Edmundsbury,99,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,.,.,.,.,.,.,.,.
E07000205,    Suffolk Coastal,116,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000206,    Waveney,113,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E12000007,London,7 366,z,c,c,3,3,3,3,4,3,17,6,c,c,1,1,1,2,14,6,2,2,10,5,3,2,1,2,3,3,8,4,17,6,38,10,3,3,21,7,14,6,39,10,52,11,107,16,7,4,9,5,c,c,c,c,5,3,2,2,4,3,.,.,41,10,31,9,9,5,24,8,30,8,1,2,13,6,2,2,1,2,2,2,4,3,5,3,2,2,32,9,9,5,4,3,37,10,c,c,c,c,1,2,4,3,7,4,18,7
E13000001,Inner London,2 886,z,c,c,1,2,2,2,3,2,10,5,c,c,1,1,c,c,10,5,1,1,5,3,2,2,c,c,1,2,4,3,12,5,25,7,2,2,7,4,7,4,16,6,36,9,42,10,2,2,6,4,.,.,.,.,4,3,1,2,c,c,.,.,19,6,15,6,3,3,17,6,5,3,.,.,8,4,1,1,1,2,1,1,2,2,c,c,2,2,22,7,5,3,1,2,24,7,c,c,.,.,1,2,3,2,3,3,2,2
E09000007,  Camden,203,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,c,c,2,2,c,c,.,.,c,c,c,c,c,c,2,2,2,2,.,.,1,2,.,.,.,.,.,.,c,c,c,c,.,.,3,3,1,2,c,c,2,2,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,5,4,.,.,.,.,c,c,.,.,.,.,.,.
E09000001,  City of London22,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
E09000012,  Hackney,212,z,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,c,c,1,1,.,.,.,.,c,c,c,c,3,3,.,.,c,c,.,.,c,c,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,c,c,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,2,c,c,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E09000013,  Hammersmith and Fulham,170,z,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,c,c,.,.,c,c,1,1,1,1,c,c,.,.,.,.,1,1,1,1,4,3,5,3,.,.,c,c,.,.,.,.,c,c,c,c,.,.,.,.,1,2,1,2,.,.,1,2,.,.,.,.,c,c,.,.,c,c,.,.,.,.,c,c,.,.,c,c,.,.,.,.,2,2,.,.,.,.,c,c,.,.,.,.,.,.
E09000014,  Haringey,225,z,.,.,c,c,.,.,.,.,1,1,.,.,.,.,c,c,c,c,.,.,1,1,.,.,.,.,.,.,c,c,c,c,2,2,.,.,1,1,.,.,1,1,c,c,4,3,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,3,.,.,.,.,2,2,.,.,.,.,c,c,.,.,c,c,0,1,.,.,.,.,.,.,10,4,c,c,c,c,1,1,.,.,.,.,.,.,.,.,1,1,.,.
E09000019,  Islington,179,z,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,c,c,.,.,.,.,.,.,c,c,c,c,1,2,c,c,c,c,.,.,2,2,1,1,4,3,1,1,1,1,.,.,.,.,1,1,c,c,.,.,.,.,2,2,c,c,1,1,c,c,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2,2,c,c,c,c,1,1,c,c,.,.,.,.,.,.,.,.,.,.
E09000020,  Kensington and Chelsea,163,z,.,.,c,c,.,.,2,2,.,.,.,.,c,c,.,.,2,2,c,c,c,c,.,.,.,.,.,.,1,1,c,c,c,c,1,1,c,c,1,1,1,1,1,2,3,2,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,c,c,1,1,.,.,2,2,c,c,.,.,2,2,1,1,.,.,.,.,c,c,.,.,.,.,c,c,c,c,.,.,6,3,.,.,.,.,.,.,.,.,.,.,.,.
E09000022,  Lambeth,272,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,.,.,.,.,.,.,.,.,.,.,c,c,1,2,2,3,.,.,.,.,.,.,1,2,13,7,3,3,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,c,c,3,3,.,.,1,2,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c
E09000023,  Lewisham,250,z,.,.,c,c,.,.,.,.,2,2,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,2,2,4,3,c,c,c,c,c,c,2,2,.,.,2,2,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,1,1,.,.,.,.,2,2,1,2,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,1,2,1,1,.,.,.,.,.,.,.,.,.,.,c,c,1,1,c,c
E09000025,  Newham,253,z,.,.,.,.,.,.,.,.,5,3,c,c,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,c,c,1,2,.,.,c,c,1,2,2,2,4,3,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,c,c,.,.,c,c,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,2,2,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c
E09000028,  Southwark,255,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,7,4,.,.,.,.,.,.,c,c,3,3,6,4,.,.,c,c,.,.,.,.,2,3,.,.,.,.,.,.,c,c,2,2,.,.,1,2,.,.,.,.,c,c,.,.,.,.,.,.,1,2,.,.,.,.,2,2,1,2,.,.,1,2,.,.,.,.,.,.,1,2,c,c,c,c
E09000030,  Tower Hamlets,210,z,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,c,c,.,.,1,1,.,.,.,.,c,c,.,.,.,.,1,2,.,.,.,.,.,.,1,2,1,1,2,2,c,c,1,1,.,.,.,.,.,.,c,c,.,.,.,.,1,1,1,1,1,2,1,1,.,.,.,.,0,1,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,1,1,.,.,.,.,.,.,c,c,.,.,.,.
E09000032,   Wandsworth,276,z,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,c,c,.,.,c,c,c,c,.,.,.,.,1,2,c,c,c,c,.,.,3,3,1,2,3,3,c,c,5,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,4,3,.,.,1,1,c,c,.,.,1,2,.,.,.,.,c,c,c,c,.,.,.,.,c,c,c,c,.,.,2,2,.,.,.,.,.,.,c,c,1,2,.,.
E09000033,   Westminster,217,z,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,3,2,.,.,c,c,c,c,.,.,c,c,c,c,2,2,1,1,.,.,c,c,2,2,2,2,6,4,4,3,c,c,1,1,.,.,.,.,.,.,.,.,.,.,.,.,c,c,1,2,c,c,2,2,c,c,.,.,1,1,.,.,.,.,.,.,c,c,.,.,2,2,c,c,.,.,1,1,4,3,.,.,.,.,c,c,.,.,.,.,c,c
E13000002,Outer London,4 480,z,.,.,1,2,2,2,1,2,7,4,.,.,.,.,1,2,4,3,2,2,5,4,c,c,1,1,2,2,3,3,5,4,13,6,2,2,15,6,7,4,22,7,16,6,65,13,5,4,3,3,c,c,c,c,c,c,1,2,3,3,.,.,22,7,16,6,6,4,6,4,25,8,1,2,5,4,1,2,c,c,2,2,2,2,4,3,1,1,10,5,4,3,2,2,13,6,.,.,c,c,.,.,1,2,4,3,16,6
E09000002,  Barking and Dagenham,165,z,.,.,1,1,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,2,2,1,1,2,2,.,.,c,c,.,.,1,1,.,.,c,c,.,.,.,.,.,.,c,c,c,c,.,.,1,1,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,c,c,c,c,c,c,.,.,.,.,.,.,c,c,.,.,2,2
E09000003,  Barnet,320,z,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,1,2,.,.,c,c,.,.,.,.,.,.,c,c,c,c,2,3,.,.,.,.,2,3,1,2,1,2,5,4,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,2,c,c,2,3,.,.,.,.,.,.,.,.,c,c,.,.,1,2,.,.,c,c,c,c,c,c,c,c,.,.,.,.,.,.,.,.,.,.,3,3
E09000004,  Bexley,220,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,1,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
E09000005,  Brent,267,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,1,2,c,c,.,.,c,c,.,.,4,3,5,4,11,5,1,2,.,.,.,.,.,.,.,.,.,.,c,c,.,.,6,4,.,.,.,.,2,2,2,3,.,.,2,2,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,1,1,c,c,.,.,c,c,.,.,.,.,.,.,1,2
E09000006,  Bromley,295,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,c,c,c,c,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,1,2,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E09000008,  Croydon,334,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,c,c,.,.,c,c,2,2,3,3,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,3,3,.,.,.,.,c,c,.,.,.,.,c,c,1,2,.,.,.,.,c,c,c,c,c,c,.,.,.,.,.,.,.,.,c,c,2,2
E09000009,  Ealing,307,z,.,.,.,.,c,c,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,c,c,.,.,.,.,3,3,1,2,3,3,2,3,7,5,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,4,3,2,3,.,.,.,.,5,4,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,c,c
E09000010,  Enfield,280,z,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,1,2,1,2,c,c,.,.,.,.,.,.,.,.,.,.,.,.,1,2,c,c,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,4,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.
E09000011,  Greenwich,225,z,.,.,c,c,.,.,.,.,1,1,.,.,.,.,.,.,c,c,.,.,1,1,.,.,.,.,.,.,.,.,.,.,3,2,.,.,.,.,c,c,c,c,.,.,3,3,.,.,c,c,c,c,.,.,c,c,.,.,c,c,.,.,1,1,1,2,.,.,c,c,1,1,.,.,.,.,.,.,c,c,.,.,c,c,c,c,c,c,.,.,1,1,.,.,1,1,.,.,.,.,.,.,1,1,c,c,1,1
E09000015,  Harrow,215,z,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,1,2,.,.,7,5,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,2,3,c,c,1,2,.,.,2,3,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,2,2,.,.,.,.,.,.,.,.,.,.,c,c
E09000016,  Havering,224,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.
E09000017,  Hillingdon,246,z,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,2,2,.,.,c,c,3,2,4,3,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,2,2,c,c,.,.,.,.,1,1,1,2,1,2,.,.,.,.,c,c,.,.,.,.,c,c,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,3,3
E09000018,  Hounslow,218,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,c,c,1,1,c,c,.,.,1,2,c,c,2,2,c,c,4,3,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3,3,c,c,.,.,1,1,1,1,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,1,1
E09000021,  Kingston upon Thames,150,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,1,1,c,c,.,.,.,.,.,.,.,.,c,c,.,.,0~,1,.,.,1,1,c,c,c,c,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,2,2,c,c,1,1,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,c,c,1,1
E09000024,  Merton,188,z,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,c,c,2,2,.,.,.,.,.,.,c,c,c,c,c,c,.,.,.,.,c,c,5,3,.,.,3,3,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,3,1,2,.,.,4,3,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,c,c
E09000026,  Redbridge,247,z,.,.,c,c,.,.,.,.,1,2,.,.,.,.,1,2,c,c,.,.,.,.,.,.,1,1,.,.,.,.,.,.,c,c,c,c,2,2,.,.,c,c,c,c,1,2,c,c,c,c,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c
E09000027,  Richmond upon Thames,177,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,1,1,1,1,.,.,.,.,.,.,.,.,1,1,c,c,2,2,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,2,2,.,.,c,c,c,c,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E09000029,  Sutton,180,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,c,c,.,.,.,.,.,.,c,c,c,c,.,.,.,.,c,c,c,c,c,c,c,c,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,1,1,c,c,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,c,c,.,.
